season,y_bins,goal_dist_bins,total,average_per_hour,y_mid,goal_mid
2019,"(34, 36]","(84, 86]",0,0.0,35.0,85.0
2019,"(34, 36]","(86, 88]",0,0.0,35.0,87.0
2019,"(34, 36]","(88, 90]",0,0.0,35.0,89.0
2019,"(34, 36]","(90, 92]",0,0.0,35.0,91.0
2019,"(36, 38]","(0, 2]",0,0.0,37.0,1.0
2019,"(36, 38]","(2, 4]",2,0.00017972681524083394,37.0,3.0
2019,"(36, 38]","(4, 6]",5,0.0004493170381020848,37.0,5.0
2019,"(36, 38]","(6, 8]",6,0.0005391804457225018,37.0,7.0
2019,"(36, 38]","(8, 10]",8,0.0007189072609633358,37.0,9.0
2019,"(36, 38]","(10, 12]",13,0.0011682242990654205,37.0,11.0
2019,"(36, 38]","(12, 14]",24,0.002156721782890007,37.0,13.0
2019,"(36, 38]","(14, 16]",17,0.0015276779295470885,37.0,15.0
2019,"(36, 38]","(16, 18]",17,0.0015276779295470885,37.0,17.0
2019,"(36, 38]","(18, 20]",25,0.002246585190510424,37.0,19.0
2019,"(36, 38]","(20, 22]",12,0.0010783608914450035,37.0,21.0
2019,"(36, 38]","(22, 24]",26,0.002336448598130841,37.0,23.0
2019,"(36, 38]","(24, 26]",23,0.00206685837526959,37.0,25.0
2019,"(36, 38]","(26, 28]",30,0.002695902228612509,37.0,27.0
2019,"(36, 38]","(28, 30]",23,0.00206685837526959,37.0,29.0
2019,"(36, 38]","(30, 32]",24,0.002156721782890007,37.0,31.0
2019,"(36, 38]","(32, 34]",25,0.002246585190510424,37.0,33.0
2019,"(36, 38]","(34, 36]",27,0.002426312005751258,37.0,35.0
2019,"(36, 38]","(36, 38]",25,0.002246585190510424,37.0,37.0
2019,"(36, 38]","(38, 40]",30,0.002695902228612509,37.0,39.0
2019,"(36, 38]","(40, 42]",21,0.0018871315600287562,37.0,41.0
2019,"(36, 38]","(42, 44]",18,0.0016175413371675054,37.0,43.0
2019,"(36, 38]","(44, 46]",12,0.0010783608914450035,37.0,45.0
2019,"(36, 38]","(46, 48]",14,0.0012580877066858376,37.0,47.0
2019,"(36, 38]","(48, 50]",9,0.0008087706685837527,37.0,49.0
2019,"(36, 38]","(50, 52]",22,0.001976994967649173,37.0,51.0
2019,"(36, 38]","(52, 54]",29,0.002606038820992092,37.0,53.0
2019,"(36, 38]","(54, 56]",17,0.0015276779295470885,37.0,55.0
2019,"(36, 38]","(56, 58]",19,0.0017074047447879223,37.0,57.0
2019,"(36, 38]","(58, 60]",19,0.0017074047447879223,37.0,59.0
2019,"(36, 38]","(60, 62]",4,0.0003594536304816679,37.0,61.0
2019,"(36, 38]","(62, 64]",5,0.0004493170381020848,37.0,63.0
2019,"(36, 38]","(64, 66]",0,0.0,37.0,65.0
2019,"(36, 38]","(66, 68]",0,0.0,37.0,67.0
2019,"(36, 38]","(68, 70]",0,0.0,37.0,69.0
2019,"(36, 38]","(70, 72]",0,0.0,37.0,71.0
2019,"(36, 38]","(72, 74]",0,0.0,37.0,73.0
2019,"(36, 38]","(74, 76]",0,0.0,37.0,75.0
2019,"(36, 38]","(76, 78]",0,0.0,37.0,77.0
2019,"(36, 38]","(78, 80]",0,0.0,37.0,79.0
2019,"(36, 38]","(80, 82]",0,0.0,37.0,81.0
2019,"(36, 38]","(82, 84]",0,0.0,37.0,83.0
2019,"(36, 38]","(84, 86]",0,0.0,37.0,85.0
2019,"(36, 38]","(86, 88]",0,0.0,37.0,87.0
2019,"(36, 38]","(88, 90]",0,0.0,37.0,89.0
2019,"(36, 38]","(90, 92]",0,0.0,37.0,91.0
2020,"(-40, -38]","(0, 2]",0,0.0,-39.0,1.0
2020,"(-40, -38]","(2, 4]",0,0.0,-39.0,3.0
2020,"(-40, -38]","(4, 6]",0,0.0,-39.0,5.0
2020,"(-40, -38]","(6, 8]",6,0.0005391804457225018,-39.0,7.0
2020,"(-40, -38]","(8, 10]",2,0.00017972681524083394,-39.0,9.0
2020,"(-40, -38]","(10, 12]",3,0.0002695902228612509,-39.0,11.0
2020,"(-40, -38]","(12, 14]",9,0.0008087706685837527,-39.0,13.0
2020,"(-40, -38]","(14, 16]",9,0.0008087706685837527,-39.0,15.0
2020,"(-40, -38]","(16, 18]",5,0.0004493170381020848,-39.0,17.0
2020,"(-40, -38]","(18, 20]",7,0.0006290438533429188,-39.0,19.0
2020,"(-40, -38]","(20, 22]",12,0.0010783608914450035,-39.0,21.0
2020,"(-40, -38]","(22, 24]",14,0.0012580877066858376,-39.0,23.0
2020,"(-40, -38]","(24, 26]",12,0.0010783608914450035,-39.0,25.0
2020,"(-40, -38]","(26, 28]",10,0.0008986340762041696,-39.0,27.0
2020,"(-40, -38]","(28, 30]",12,0.0010783608914450035,-39.0,29.0
2020,"(-40, -38]","(30, 32]",15,0.0013479511143062546,-39.0,31.0
2020,"(-40, -38]","(32, 34]",11,0.0009884974838245866,-39.0,33.0
2020,"(-40, -38]","(34, 36]",15,0.0013479511143062546,-39.0,35.0
2020,"(-40, -38]","(36, 38]",5,0.0004493170381020848,-39.0,37.0
2020,"(-40, -38]","(38, 40]",13,0.0011682242990654205,-39.0,39.0
2020,"(-40, -38]","(40, 42]",12,0.0010783608914450035,-39.0,41.0
2020,"(-40, -38]","(42, 44]",13,0.0011682242990654205,-39.0,43.0
2020,"(-40, -38]","(44, 46]",7,0.0006290438533429188,-39.0,45.0
2020,"(-40, -38]","(46, 48]",8,0.0007189072609633358,-39.0,47.0
2020,"(-40, -38]","(48, 50]",6,0.0005391804457225018,-39.0,49.0
2020,"(-40, -38]","(50, 52]",8,0.0007189072609633358,-39.0,51.0
2020,"(-40, -38]","(52, 54]",5,0.0004493170381020848,-39.0,53.0
2020,"(-40, -38]","(54, 56]",8,0.0007189072609633358,-39.0,55.0
2020,"(-40, -38]","(56, 58]",20,0.0017972681524083393,-39.0,57.0
2020,"(-40, -38]","(58, 60]",8,0.0007189072609633358,-39.0,59.0
2020,"(-40, -38]","(60, 62]",2,0.00017972681524083394,-39.0,61.0
2020,"(-40, -38]","(62, 64]",3,0.0002695902228612509,-39.0,63.0
2020,"(-40, -38]","(64, 66]",0,0.0,-39.0,65.0
2020,"(-40, -38]","(66, 68]",0,0.0,-39.0,67.0
2020,"(-40, -38]","(68, 70]",0,0.0,-39.0,69.0
2020,"(-40, -38]","(70, 72]",0,0.0,-39.0,71.0
2020,"(-40, -38]","(72, 74]",0,0.0,-39.0,73.0
2020,"(-40, -38]","(74, 76]",0,0.0,-39.0,75.0
2020,"(-40, -38]","(76, 78]",0,0.0,-39.0,77.0
2020,"(-40, -38]","(78, 80]",0,0.0,-39.0,79.0
2020,"(-40, -38]","(80, 82]",0,0.0,-39.0,81.0
2020,"(-40, -38]","(82, 84]",0,0.0,-39.0,83.0
2020,"(-40, -38]","(84, 86]",0,0.0,-39.0,85.0
2020,"(-40, -38]","(86, 88]",0,0.0,-39.0,87.0
2020,"(-40, -38]","(88, 90]",0,0.0,-39.0,89.0
2020,"(-40, -38]","(90, 92]",0,0.0,-39.0,91.0
2020,"(-38, -36]","(0, 2]",1,8.986340762041697e-05,-37.0,1.0
2020,"(-38, -36]","(2, 4]",2,0.00017972681524083394,-37.0,3.0
2020,"(-38, -36]","(4, 6]",9,0.0008087706685837527,-37.0,5.0
2020,"(-38, -36]","(6, 8]",4,0.0003594536304816679,-37.0,7.0
2020,"(-38, -36]","(8, 10]",7,0.0006290438533429188,-37.0,9.0
2020,"(-38, -36]","(10, 12]",5,0.0004493170381020848,-37.0,11.0
2020,"(-38, -36]","(12, 14]",5,0.0004493170381020848,-37.0,13.0
2020,"(-38, -36]","(14, 16]",11,0.0009884974838245866,-37.0,15.0
2020,"(-38, -36]","(16, 18]",13,0.0011682242990654205,-37.0,17.0
2020,"(-38, -36]","(18, 20]",16,0.0014378145219266715,-37.0,19.0
2020,"(-38, -36]","(20, 22]",19,0.0017074047447879223,-37.0,21.0
2020,"(-38, -36]","(22, 24]",21,0.0018871315600287562,-37.0,23.0
2020,"(-38, -36]","(24, 26]",16,0.0014378145219266715,-37.0,25.0
2020,"(-38, -36]","(26, 28]",14,0.0012580877066858376,-37.0,27.0
2020,"(-38, -36]","(28, 30]",29,0.002606038820992092,-37.0,29.0
2020,"(-38, -36]","(30, 32]",27,0.002426312005751258,-37.0,31.0
2020,"(-38, -36]","(32, 34]",30,0.002695902228612509,-37.0,33.0
2020,"(-38, -36]","(34, 36]",17,0.0015276779295470885,-37.0,35.0
2020,"(-38, -36]","(36, 38]",25,0.002246585190510424,-37.0,37.0
2020,"(-38, -36]","(38, 40]",14,0.0012580877066858376,-37.0,39.0
2020,"(-38, -36]","(40, 42]",18,0.0016175413371675054,-37.0,41.0
2020,"(-38, -36]","(42, 44]",19,0.0017074047447879223,-37.0,43.0
2020,"(-38, -36]","(44, 46]",21,0.0018871315600287562,-37.0,45.0
2020,"(-38, -36]","(46, 48]",18,0.0016175413371675054,-37.0,47.0
2020,"(-38, -36]","(48, 50]",22,0.001976994967649173,-37.0,49.0
2020,"(-38, -36]","(50, 52]",15,0.0013479511143062546,-37.0,51.0
2020,"(-38, -36]","(52, 54]",25,0.002246585190510424,-37.0,53.0
2020,"(-38, -36]","(54, 56]",23,0.00206685837526959,-37.0,55.0
2020,"(-38, -36]","(56, 58]",19,0.0017074047447879223,-37.0,57.0
2020,"(-38, -36]","(58, 60]",7,0.0006290438533429188,-37.0,59.0
2020,"(-38, -36]","(60, 62]",3,0.0002695902228612509,-37.0,61.0
2020,"(-38, -36]","(62, 64]",2,0.00017972681524083394,-37.0,63.0
2020,"(-38, -36]","(64, 66]",0,0.0,-37.0,65.0
2020,"(-38, -36]","(66, 68]",0,0.0,-37.0,67.0
2020,"(-38, -36]","(68, 70]",0,0.0,-37.0,69.0
2020,"(-38, -36]","(70, 72]",0,0.0,-37.0,71.0
2020,"(-38, -36]","(72, 74]",0,0.0,-37.0,73.0
2020,"(-38, -36]","(74, 76]",0,0.0,-37.0,75.0
2020,"(-38, -36]","(76, 78]",0,0.0,-37.0,77.0
2020,"(-38, -36]","(78, 80]",0,0.0,-37.0,79.0
2020,"(-38, -36]","(80, 82]",0,0.0,-37.0,81.0
2020,"(-38, -36]","(82, 84]",0,0.0,-37.0,83.0
2020,"(-38, -36]","(84, 86]",0,0.0,-37.0,85.0
2020,"(-38, -36]","(86, 88]",0,0.0,-37.0,87.0
2020,"(-38, -36]","(88, 90]",0,0.0,-37.0,89.0
2020,"(-38, -36]","(90, 92]",0,0.0,-37.0,91.0
2020,"(-36, -34]","(0, 2]",4,0.0003594536304816679,-35.0,1.0
2020,"(-36, -34]","(2, 4]",8,0.0007189072609633358,-35.0,3.0
2020,"(-36, -34]","(4, 6]",6,0.0005391804457225018,-35.0,5.0
2020,"(-36, -34]","(6, 8]",10,0.0008986340762041696,-35.0,7.0
2020,"(-36, -34]","(8, 10]",10,0.0008986340762041696,-35.0,9.0
2020,"(-36, -34]","(10, 12]",10,0.0008986340762041696,-35.0,11.0
2020,"(-36, -34]","(12, 14]",10,0.0008986340762041696,-35.0,13.0
2020,"(-36, -34]","(14, 16]",8,0.0007189072609633358,-35.0,15.0
2020,"(-36, -34]","(16, 18]",16,0.0014378145219266715,-35.0,17.0
2020,"(-36, -34]","(18, 20]",11,0.0009884974838245866,-35.0,19.0
2020,"(-36, -34]","(20, 22]",18,0.0016175413371675054,-35.0,21.0
2020,"(-36, -34]","(22, 24]",23,0.00206685837526959,-35.0,23.0
2020,"(-36, -34]","(24, 26]",20,0.0017972681524083393,-35.0,25.0
2020,"(-36, -34]","(26, 28]",23,0.00206685837526959,-35.0,27.0
2020,"(-36, -34]","(28, 30]",22,0.001976994967649173,-35.0,29.0
2020,"(-36, -34]","(30, 32]",14,0.0012580877066858376,-35.0,31.0
2020,"(-36, -34]","(32, 34]",19,0.0017074047447879223,-35.0,33.0
2020,"(-36, -34]","(34, 36]",25,0.002246585190510424,-35.0,35.0
2020,"(-36, -34]","(36, 38]",16,0.0014378145219266715,-35.0,37.0
2020,"(-36, -34]","(38, 40]",21,0.0018871315600287562,-35.0,39.0
2020,"(-36, -34]","(40, 42]",15,0.0013479511143062546,-35.0,41.0
2020,"(-36, -34]","(42, 44]",20,0.0017972681524083393,-35.0,43.0
2020,"(-36, -34]","(44, 46]",16,0.0014378145219266715,-35.0,45.0
2020,"(-36, -34]","(46, 48]",9,0.0008087706685837527,-35.0,47.0
2020,"(-36, -34]","(48, 50]",28,0.0025161754133716753,-35.0,49.0
2020,"(-36, -34]","(50, 52]",36,0.003235082674335011,-35.0,51.0
2020,"(-36, -34]","(52, 54]",38,0.0034148094895758447,-35.0,53.0
2020,"(-36, -34]","(54, 56]",34,0.003055355859094177,-35.0,55.0
2020,"(-36, -34]","(56, 58]",32,0.002875629043853343,-35.0,57.0
2020,"(-36, -34]","(58, 60]",11,0.0009884974838245866,-35.0,59.0
2020,"(-36, -34]","(60, 62]",2,0.00017972681524083394,-35.0,61.0
2020,"(-36, -34]","(62, 64]",1,8.986340762041697e-05,-35.0,63.0
2020,"(-36, -34]","(64, 66]",0,0.0,-35.0,65.0
2020,"(-36, -34]","(66, 68]",0,0.0,-35.0,67.0
2020,"(-36, -34]","(68, 70]",0,0.0,-35.0,69.0
2020,"(-36, -34]","(70, 72]",0,0.0,-35.0,71.0
2020,"(-36, -34]","(72, 74]",0,0.0,-35.0,73.0
2020,"(-36, -34]","(74, 76]",0,0.0,-35.0,75.0
2020,"(-36, -34]","(76, 78]",0,0.0,-35.0,77.0
2020,"(-36, -34]","(78, 80]",0,0.0,-35.0,79.0
2020,"(-36, -34]","(80, 82]",0,0.0,-35.0,81.0
2020,"(-36, -34]","(82, 84]",0,0.0,-35.0,83.0
2020,"(-36, -34]","(84, 86]",0,0.0,-35.0,85.0
2020,"(-36, -34]","(86, 88]",0,0.0,-35.0,87.0
2020,"(-36, -34]","(88, 90]",0,0.0,-35.0,89.0
2020,"(-36, -34]","(90, 92]",0,0.0,-35.0,91.0
2020,"(-34, -32]","(0, 2]",3,0.0002695902228612509,-33.0,1.0
2020,"(-34, -32]","(2, 4]",10,0.0008986340762041696,-33.0,3.0
2020,"(-34, -32]","(4, 6]",8,0.0007189072609633358,-33.0,5.0
2020,"(-34, -32]","(6, 8]",19,0.0017074047447879223,-33.0,7.0
2020,"(-34, -32]","(8, 10]",5,0.0004493170381020848,-33.0,9.0
2020,"(-34, -32]","(10, 12]",13,0.0011682242990654205,-33.0,11.0
2020,"(-34, -32]","(12, 14]",8,0.0007189072609633358,-33.0,13.0
2020,"(-34, -32]","(14, 16]",12,0.0010783608914450035,-33.0,15.0
2020,"(-34, -32]","(16, 18]",14,0.0012580877066858376,-33.0,17.0
2020,"(-34, -32]","(18, 20]",15,0.0013479511143062546,-33.0,19.0
2020,"(-34, -32]","(20, 22]",11,0.0009884974838245866,-33.0,21.0
2020,"(-34, -32]","(22, 24]",13,0.0011682242990654205,-33.0,23.0
2020,"(-34, -32]","(24, 26]",19,0.0017074047447879223,-33.0,25.0
2020,"(-34, -32]","(26, 28]",25,0.002246585190510424,-33.0,27.0
2020,"(-34, -32]","(28, 30]",17,0.0015276779295470885,-33.0,29.0
2020,"(-34, -32]","(30, 32]",25,0.002246585190510424,-33.0,31.0
2020,"(-34, -32]","(32, 34]",27,0.002426312005751258,-33.0,33.0
2020,"(-34, -32]","(34, 36]",27,0.002426312005751258,-33.0,35.0
2020,"(-34, -32]","(36, 38]",28,0.0025161754133716753,-33.0,37.0
2020,"(-34, -32]","(38, 40]",37,0.0033249460819554278,-33.0,39.0
2020,"(-34, -32]","(40, 42]",22,0.001976994967649173,-33.0,41.0
2020,"(-34, -32]","(42, 44]",21,0.0018871315600287562,-33.0,43.0
2020,"(-34, -32]","(44, 46]",20,0.0017972681524083393,-33.0,45.0
2020,"(-34, -32]","(46, 48]",24,0.002156721782890007,-33.0,47.0
2020,"(-34, -32]","(48, 50]",39,0.0035046728971962616,-33.0,49.0
2020,"(-34, -32]","(50, 52]",53,0.004762760603882099,-33.0,51.0
2020,"(-34, -32]","(52, 54]",57,0.005122214234363767,-33.0,53.0
2020,"(-34, -32]","(54, 56]",60,0.005391804457225018,-33.0,55.0
2020,"(-34, -32]","(56, 58]",27,0.002426312005751258,-33.0,57.0
2020,"(-34, -32]","(58, 60]",10,0.0008986340762041696,-33.0,59.0
2020,"(-34, -32]","(60, 62]",2,0.00017972681524083394,-33.0,61.0
2020,"(-34, -32]","(62, 64]",1,8.986340762041697e-05,-33.0,63.0
2020,"(-34, -32]","(64, 66]",0,0.0,-33.0,65.0
2020,"(-34, -32]","(66, 68]",0,0.0,-33.0,67.0
2020,"(-34, -32]","(68, 70]",0,0.0,-33.0,69.0
2020,"(-34, -32]","(70, 72]",0,0.0,-33.0,71.0
2020,"(-34, -32]","(72, 74]",0,0.0,-33.0,73.0
2020,"(-34, -32]","(74, 76]",0,0.0,-33.0,75.0
2020,"(-34, -32]","(76, 78]",0,0.0,-33.0,77.0
2020,"(-34, -32]","(78, 80]",0,0.0,-33.0,79.0
2020,"(-34, -32]","(80, 82]",0,0.0,-33.0,81.0
2020,"(-34, -32]","(82, 84]",0,0.0,-33.0,83.0
2020,"(-34, -32]","(84, 86]",0,0.0,-33.0,85.0
2020,"(-34, -32]","(86, 88]",0,0.0,-33.0,87.0
2020,"(-34, -32]","(88, 90]",0,0.0,-33.0,89.0
2020,"(-34, -32]","(90, 92]",0,0.0,-33.0,91.0
2020,"(-32, -30]","(0, 2]",3,0.0002695902228612509,-31.0,1.0
2020,"(-32, -30]","(2, 4]",13,0.0011682242990654205,-31.0,3.0
2020,"(-32, -30]","(4, 6]",9,0.0008087706685837527,-31.0,5.0
2020,"(-32, -30]","(6, 8]",12,0.0010783608914450035,-31.0,7.0
2020,"(-32, -30]","(8, 10]",12,0.0010783608914450035,-31.0,9.0
2020,"(-32, -30]","(10, 12]",14,0.0012580877066858376,-31.0,11.0
2020,"(-32, -30]","(12, 14]",14,0.0012580877066858376,-31.0,13.0
2020,"(-32, -30]","(14, 16]",19,0.0017074047447879223,-31.0,15.0
2020,"(-32, -30]","(16, 18]",8,0.0007189072609633358,-31.0,17.0
2020,"(-32, -30]","(18, 20]",14,0.0012580877066858376,-31.0,19.0
2020,"(-32, -30]","(20, 22]",19,0.0017074047447879223,-31.0,21.0
2020,"(-32, -30]","(22, 24]",32,0.002875629043853343,-31.0,23.0
2020,"(-32, -30]","(24, 26]",27,0.002426312005751258,-31.0,25.0
2020,"(-32, -30]","(26, 28]",28,0.0025161754133716753,-31.0,27.0
2020,"(-32, -30]","(28, 30]",34,0.003055355859094177,-31.0,29.0
2020,"(-32, -30]","(30, 32]",29,0.002606038820992092,-31.0,31.0
2020,"(-32, -30]","(32, 34]",29,0.002606038820992092,-31.0,33.0
2020,"(-32, -30]","(34, 36]",23,0.00206685837526959,-31.0,35.0
2020,"(-32, -30]","(36, 38]",42,0.0037742631200575125,-31.0,37.0
2020,"(-32, -30]","(38, 40]",38,0.0034148094895758447,-31.0,39.0
2020,"(-32, -30]","(40, 42]",32,0.002875629043853343,-31.0,41.0
2020,"(-32, -30]","(42, 44]",26,0.002336448598130841,-31.0,43.0
2020,"(-32, -30]","(44, 46]",41,0.0036843997124370955,-31.0,45.0
2020,"(-32, -30]","(46, 48]",51,0.004583033788641265,-31.0,47.0
2020,"(-32, -30]","(48, 50]",46,0.00413371675053918,-31.0,49.0
2020,"(-32, -30]","(50, 52]",68,0.006110711718188354,-31.0,51.0
2020,"(-32, -30]","(52, 54]",87,0.007818116462976275,-31.0,53.0
2020,"(-32, -30]","(54, 56]",51,0.004583033788641265,-31.0,55.0
2020,"(-32, -30]","(56, 58]",29,0.002606038820992092,-31.0,57.0
2020,"(-32, -30]","(58, 60]",16,0.0014378145219266715,-31.0,59.0
2020,"(-32, -30]","(60, 62]",2,0.00017972681524083394,-31.0,61.0
2020,"(-32, -30]","(62, 64]",1,8.986340762041697e-05,-31.0,63.0
2020,"(-32, -30]","(64, 66]",0,0.0,-31.0,65.0
2020,"(-32, -30]","(66, 68]",0,0.0,-31.0,67.0
2020,"(-32, -30]","(68, 70]",0,0.0,-31.0,69.0
2020,"(-32, -30]","(70, 72]",0,0.0,-31.0,71.0
2020,"(-32, -30]","(72, 74]",0,0.0,-31.0,73.0
2020,"(-32, -30]","(74, 76]",0,0.0,-31.0,75.0
2020,"(-32, -30]","(76, 78]",0,0.0,-31.0,77.0
2020,"(-32, -30]","(78, 80]",0,0.0,-31.0,79.0
2020,"(-32, -30]","(80, 82]",0,0.0,-31.0,81.0
2020,"(-32, -30]","(82, 84]",0,0.0,-31.0,83.0
2020,"(-32, -30]","(84, 86]",0,0.0,-31.0,85.0
2020,"(-32, -30]","(86, 88]",0,0.0,-31.0,87.0
2020,"(-32, -30]","(88, 90]",0,0.0,-31.0,89.0
2020,"(-32, -30]","(90, 92]",0,0.0,-31.0,91.0
2020,"(-30, -28]","(0, 2]",10,0.0008986340762041696,-29.0,1.0
2020,"(-30, -28]","(2, 4]",17,0.0015276779295470885,-29.0,3.0
2020,"(-30, -28]","(4, 6]",18,0.0016175413371675054,-29.0,5.0
2020,"(-30, -28]","(6, 8]",10,0.0008986340762041696,-29.0,7.0
2020,"(-30, -28]","(8, 10]",14,0.0012580877066858376,-29.0,9.0
2020,"(-30, -28]","(10, 12]",10,0.0008986340762041696,-29.0,11.0
2020,"(-30, -28]","(12, 14]",14,0.0012580877066858376,-29.0,13.0
2020,"(-30, -28]","(14, 16]",24,0.002156721782890007,-29.0,15.0
2020,"(-30, -28]","(16, 18]",17,0.0015276779295470885,-29.0,17.0
2020,"(-30, -28]","(18, 20]",17,0.0015276779295470885,-29.0,19.0
2020,"(-30, -28]","(20, 22]",16,0.0014378145219266715,-29.0,21.0
2020,"(-30, -28]","(22, 24]",25,0.002246585190510424,-29.0,23.0
2020,"(-30, -28]","(24, 26]",33,0.00296549245147376,-29.0,25.0
2020,"(-30, -28]","(26, 28]",31,0.002785765636232926,-29.0,27.0
2020,"(-30, -28]","(28, 30]",34,0.003055355859094177,-29.0,29.0
2020,"(-30, -28]","(30, 32]",32,0.002875629043853343,-29.0,31.0
2020,"(-30, -28]","(32, 34]",37,0.0033249460819554278,-29.0,33.0
2020,"(-30, -28]","(34, 36]",36,0.003235082674335011,-29.0,35.0
2020,"(-30, -28]","(36, 38]",41,0.0036843997124370955,-29.0,37.0
2020,"(-30, -28]","(38, 40]",42,0.0037742631200575125,-29.0,39.0
2020,"(-30, -28]","(40, 42]",40,0.0035945363048166786,-29.0,41.0
2020,"(-30, -28]","(42, 44]",53,0.004762760603882099,-29.0,43.0
2020,"(-30, -28]","(44, 46]",34,0.003055355859094177,-29.0,45.0
2020,"(-30, -28]","(46, 48]",68,0.006110711718188354,-29.0,47.0
2020,"(-30, -28]","(48, 50]",54,0.004852624011502516,-29.0,49.0
2020,"(-30, -28]","(50, 52]",65,0.005841121495327103,-29.0,51.0
2020,"(-30, -28]","(52, 54]",97,0.008716750539180446,-29.0,53.0
2020,"(-30, -28]","(54, 56]",57,0.005122214234363767,-29.0,55.0
2020,"(-30, -28]","(56, 58]",29,0.002606038820992092,-29.0,57.0
2020,"(-30, -28]","(58, 60]",9,0.0008087706685837527,-29.0,59.0
2020,"(-30, -28]","(60, 62]",6,0.0005391804457225018,-29.0,61.0
2020,"(-30, -28]","(62, 64]",1,8.986340762041697e-05,-29.0,63.0
2020,"(-30, -28]","(64, 66]",0,0.0,-29.0,65.0
2020,"(-30, -28]","(66, 68]",0,0.0,-29.0,67.0
2020,"(-30, -28]","(68, 70]",0,0.0,-29.0,69.0
2020,"(-30, -28]","(70, 72]",0,0.0,-29.0,71.0
2020,"(-30, -28]","(72, 74]",0,0.0,-29.0,73.0
2020,"(-30, -28]","(74, 76]",0,0.0,-29.0,75.0
2020,"(-30, -28]","(76, 78]",0,0.0,-29.0,77.0
2020,"(-30, -28]","(78, 80]",0,0.0,-29.0,79.0
2020,"(-30, -28]","(80, 82]",0,0.0,-29.0,81.0
2020,"(-30, -28]","(82, 84]",0,0.0,-29.0,83.0
2020,"(-30, -28]","(84, 86]",0,0.0,-29.0,85.0
2020,"(-30, -28]","(86, 88]",0,0.0,-29.0,87.0
2020,"(-30, -28]","(88, 90]",0,0.0,-29.0,89.0
2020,"(-30, -28]","(90, 92]",0,0.0,-29.0,91.0
2020,"(-28, -26]","(0, 2]",5,0.0004493170381020848,-27.0,1.0
2020,"(-28, -26]","(2, 4]",14,0.0012580877066858376,-27.0,3.0
2020,"(-28, -26]","(4, 6]",19,0.0017074047447879223,-27.0,5.0
2020,"(-28, -26]","(6, 8]",25,0.002246585190510424,-27.0,7.0
2020,"(-28, -26]","(8, 10]",11,0.0009884974838245866,-27.0,9.0
2020,"(-28, -26]","(10, 12]",25,0.002246585190510424,-27.0,11.0
2020,"(-28, -26]","(12, 14]",20,0.0017972681524083393,-27.0,13.0
2020,"(-28, -26]","(14, 16]",23,0.00206685837526959,-27.0,15.0
2020,"(-28, -26]","(16, 18]",18,0.0016175413371675054,-27.0,17.0
2020,"(-28, -26]","(18, 20]",20,0.0017972681524083393,-27.0,19.0
2020,"(-28, -26]","(20, 22]",30,0.002695902228612509,-27.0,21.0
2020,"(-28, -26]","(22, 24]",23,0.00206685837526959,-27.0,23.0
2020,"(-28, -26]","(24, 26]",43,0.0038641265276779294,-27.0,25.0
2020,"(-28, -26]","(26, 28]",39,0.0035046728971962616,-27.0,27.0
2020,"(-28, -26]","(28, 30]",45,0.004043853342918764,-27.0,29.0
2020,"(-28, -26]","(30, 32]",39,0.0035046728971962616,-27.0,31.0
2020,"(-28, -26]","(32, 34]",38,0.0034148094895758447,-27.0,33.0
2020,"(-28, -26]","(34, 36]",43,0.0038641265276779294,-27.0,35.0
2020,"(-28, -26]","(36, 38]",53,0.004762760603882099,-27.0,37.0
2020,"(-28, -26]","(38, 40]",34,0.003055355859094177,-27.0,39.0
2020,"(-28, -26]","(40, 42]",34,0.003055355859094177,-27.0,41.0
2020,"(-28, -26]","(42, 44]",25,0.002246585190510424,-27.0,43.0
2020,"(-28, -26]","(44, 46]",45,0.004043853342918764,-27.0,45.0
2020,"(-28, -26]","(46, 48]",54,0.004852624011502516,-27.0,47.0
2020,"(-28, -26]","(48, 50]",70,0.006290438533429188,-27.0,49.0
2020,"(-28, -26]","(50, 52]",76,0.006829618979151689,-27.0,51.0
2020,"(-28, -26]","(52, 54]",74,0.0066498921639108555,-27.0,53.0
2020,"(-28, -26]","(54, 56]",54,0.004852624011502516,-27.0,55.0
2020,"(-28, -26]","(56, 58]",32,0.002875629043853343,-27.0,57.0
2020,"(-28, -26]","(58, 60]",9,0.0008087706685837527,-27.0,59.0
2020,"(-28, -26]","(60, 62]",2,0.00017972681524083394,-27.0,61.0
2020,"(-28, -26]","(62, 64]",1,8.986340762041697e-05,-27.0,63.0
2020,"(-28, -26]","(64, 66]",0,0.0,-27.0,65.0
2020,"(-28, -26]","(66, 68]",0,0.0,-27.0,67.0
2020,"(-28, -26]","(68, 70]",0,0.0,-27.0,69.0
2020,"(-28, -26]","(70, 72]",0,0.0,-27.0,71.0
2020,"(-28, -26]","(72, 74]",0,0.0,-27.0,73.0
2020,"(-28, -26]","(74, 76]",0,0.0,-27.0,75.0
2020,"(-28, -26]","(76, 78]",0,0.0,-27.0,77.0
2020,"(-28, -26]","(78, 80]",0,0.0,-27.0,79.0
2020,"(-28, -26]","(80, 82]",0,0.0,-27.0,81.0
2020,"(-28, -26]","(82, 84]",0,0.0,-27.0,83.0
2020,"(-28, -26]","(84, 86]",0,0.0,-27.0,85.0
2020,"(-28, -26]","(86, 88]",0,0.0,-27.0,87.0
2020,"(-28, -26]","(88, 90]",0,0.0,-27.0,89.0
